REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420061551442725,16436.070,10865.312,-12.1825,301.5652670,44.4576420,12.592642,0.161809,12.37,0.16,2426162.743427,74643.5200000,-9.2629,-12.3394,3.91,2560.3740000,1632.3680000,87.54,0.280,0.0001250,11.99,0.0141620,9.2511,0.00,12.706608,0.129055,2.298893,-0.170919,0.398,143663284,rh,2255,232269,143,8192,1349388288,90,80,66,50,36,26,13,7,60,0,1247,31,0,0,7,99,9999,143,1871,12.44,0.12,301.564710,44.457077,-11.6,-10.0,0,0,0.0007,0
420061551442725,7456.433,10023.186,-10.8739,301.5637660,44.4576480,12.567369,0.203019,12.11,0.21,2426260.587484,22363.6200000,-8.7063,-10.9686,4.54,4148.5420000,1092.7230000,-60.69,0.365,0.0000520,10.32,0.0124500,1.8919,0.00,12.950348,0.151814,2.911758,0.022921,0.446,143663284,rh,2516,140169,108,0,1349451776,36,34,28,23,22,15,7,2,137,0,1121,31,0,0,1,99,9999,108,1843,12.11,99.00,301.564709,44.457076,-11.6,-10.0,0,0,0.0007,0
420061551442725,7303.276,10132.442,-10.9964,301.5646260,44.4570820,12.623514,0.20878,12.22,0.21,2426461.831194,25035.0400000,-9.2624,-11.1554,3.50,4339.7640000,1316.8470000,-70.56,0.419,0.0000490,6.44,0.0077640,1.9703,0.00,13.665079,0.226466,2.645799,-0.013114,0.443,143663284,rh,3136,218616,108,0,1349451776,34,31,27,22,19,15,8,4,195,0,1170,31,0,0,1,99,9999,108,2257,12.22,99.00,301.564706,44.457075,-11.6,-10.0,0,0,0.0007,0
420061551442725,7281.604,10002.524,-12.3344,301.5642380,44.4572490,12.663174,0.152871,12.22,0.12,2426539.761483,85856.1300000,-9.5836,-12.4422,3.94,4310.6150000,1784.8030000,-70.41,0.607,0.0001290,13.95,0.0168260,2.0767,0.00,14.109142,0.153969,3.767317,0.067425,0.405,143663284,rh,3260,221322,108,0,1349451776,89,85,73,56,49,39,30,16,254,0,1120,31,0,0,1,99,9999,108,1843,12.22,99.00,301.564705,44.457074,-11.6,-10.0,0,0,0.0007,0
420061551442725,16378.424,10854.194,-11.9197,301.5637850,44.4588370,12.605553,0.251935,12.59,0.23,2426547.783767,58598.7500000,-8.9393,-12.2025,4.05,2522.2830000,1449.4850000,-59.83,0.313,0.0001040,14.56,0.0171720,9.1747,0.00,12.593951,0.139765,3.278019,-0.412427,0.430,143663284,rh,3271,246698,143,8192,1349386240,75,71,63,50,35,19,6,4,42,0,1247,31,0,0,7,99,9999,143,1871,12.59,99.00,301.564705,44.457074,-11.6,-10.0,0,0,0.0007,0
420061551442725,6957.605,9817.113,-11.2503,301.5651440,44.4570670,12.988086,0.172886,12.52,0.13,2426569.585359,31632.8900000,-9.0347,-11.6270,5.64,4623.7520000,1219.6150000,88.72,0.526,0.0000650,9.94,0.0119870,2.5716,0.00,13.711003,0.147992,2.49295,0.085154,0.411,143663284,rh,3313,233498,108,0,1349451776,45,42,36,29,25,15,11,4,229,0,1119,31,0,0,1,99,9999,108,2149,12.52,99.00,301.564705,44.457074,-11.6,-10.0,0,0,0.0007,0
420061551442725,16449.156,11051.342,-11.6487,301.5646810,44.4567340,12.418439,0.27191,11.97,0.19,2426614.654586,45653.4500000,-9.2666,-11.9058,3.50,2088.1370000,1777.4170000,-62.06,0.227,0.0000520,12.15,0.0143420,9.2679,0.00,12.378299,0.152256,4.087982,-0.019431,0.492,143663284,rh,3419,145411,143,8192,1349386240,37,35,33,30,21,14,4,2,46,0,1297,31,0,0,7,99,9999,143,1457,11.97,99.00,301.564704,44.457074,-11.6,-10.0,0,0,0.0007,0
420061551442725,7494.425,10010.636,-11.5298,301.5640310,44.4570990,13.16433,0.159119,12.62,0.14,2426628.631436,40919.9600000,-9.2620,-11.8062,3.70,4735.9510000,1309.2850000,-65.24,0.585,0.0000710,12.01,0.0144860,1.8653,0.00,13.900519,0.123458,2.525384,0.059446,0.518,143663284,rh,3488,171386,108,0,1349453824,49,49,45,39,33,22,15,8,247,0,1121,31,0,0,1,99,9999,108,2257,12.57,0.14,301.564704,44.457073,-11.6,-10.0,0,0,0.0007,0
420061551442725,7507.787,9850.586,-10.6860,301.5638980,44.4574190,12.674146,0.257687,12.20,0.22,2426634.561832,18809.8900000,-8.7349,-11.6138,5.69,5239.0020000,1041.9130000,-64.33,0.657,0.0000310,8.09,0.0097620,1.9801,0.00,12.782078,0.157364,3.771254,0.064981,0.445,143663284,rh,3509,83596,108,0,1349451776,21,21,17,15,10,7,5,2,84,0,1121,31,0,0,1,99,9999,108,2257,12.20,99.00,301.564704,44.457073,-11.6,-10.0,0,0,0.0007,0
420061551442725,7445.136,15608.595,-11.7094,301.5654030,44.4573850,12.68169,0.224339,12.23,0.17,2426655.547877,48278.9800000,-9.1796,-11.9105,3.50,4481.7660000,1312.7530000,-75.53,0.312,0.0000860,10.72,0.0128210,5.7807,0.00,13.458878,0.180619,3.198689,-0.014864,0.503,143663284,rh,3607,222250,108,0,1349453824,64,58,51,42,35,21,14,6,79,0,1771,31,0,0,3,99,9999,108,1951,12.14,0.19,301.564704,44.457073,-11.6,-10.0,0,0,0.0007,0
420061551442725,7177.899,9879.261,-11.0719,301.5635200,44.4566930,13.077314,0.21455,12.57,0.23,2426799.867071,26839.7100000,-9.4170,-11.2977,3.50,4654.2020000,1527.2710000,68.43,0.275,0.0000480,6.05,0.0072960,2.3112,0.00,13.50995,0.166655,1.927182,0.063289,0.488,143663284,rh,4060,166904,108,0,1349451776,33,29,23,20,15,11,6,5,238,0,1120,31,0,0,1,99,9999,108,2257,12.57,99.00,301.564702,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7405.096,9981.537,-10.6760,301.5642920,44.4572500,12.77803,0.229907,12.31,0.14,2426802.867990,18638.7100000,-9.0245,-11.1545,3.50,4882.6960000,1170.1770000,-2.53,0.310,0.0000350,7.80,0.0094150,1.9724,0.00,12.671168,0.126212,2.127226,0.032398,0.475,143663284,rh,4067,107848,108,8192,1349386240,24,20,17,14,12,8,5,4,108,0,1121,31,0,0,1,99,9999,108,2257,12.31,99.00,301.564702,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7421.517,9887.759,-10.3493,301.5650130,44.4570800,12.686101,0.230828,12.20,0.27,2426820.849692,13794.3700000,-9.0282,-10.7849,3.50,4270.2000000,1147.4930000,89.03,0.146,0.0000280,4.84,0.0058430,2.0276,0.00,12.78673,0.16789,1.796276,0.061645,0.441,143663284,rh,4106,87044,108,0,1349451776,20,17,13,13,10,6,3,2,111,0,1121,31,0,0,1,99,9999,108,2257,12.20,99.00,301.564702,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7056.514,10109.704,-10.5550,301.5639650,44.4568200,12.728844,0.230854,12.28,0.15,2426821.850120,16671.9600000,-8.6746,-10.8187,3.50,4456.3590000,841.4354000,-55.65,0.359,0.0000440,9.21,0.0111150,2.2931,0.00,12.966539,0.173922,2.352513,0.039672,0.438,143663284,rh,4118,160284,108,0,1349451776,30,30,26,24,17,9,8,4,145,0,1170,31,0,0,1,99,9999,108,2257,12.28,99.00,301.564702,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7198.033,9809.438,-10.2119,301.5649860,44.4570330,12.884588,0.318498,12.48,0.38,2426851.793453,12154.9600000,-8.9968,-10.4753,3.50,3934.0770000,1289.7140000,84.92,0.278,0.0000220,4.68,0.0056500,2.2978,0.00,12.579267,0.175564,2.662298,0.032317,0.420,143663284,rh,4201,90242,108,8192,1349386242,15,15,14,11,7,5,3,1,93,0,1120,31,0,0,1,99,9999,108,2257,12.48,99.00,301.564701,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7290.505,10091.158,-11.4421,301.5639640,44.4564590,12.523788,0.20979,12.11,0.23,2426861.799140,37742.6200000,-9.1542,-11.5662,3.85,4458.7610000,1291.4400000,-33.38,0.249,0.0000760,10.15,0.0122570,2.0574,0.00,12.26296,0.135975,1.894897,0.041283,0.404,143663284,rh,4219,125259,108,8192,1349388288,54,50,39,27,15,14,5,2,52,0,1120,31,0,0,1,99,9999,108,1843,12.22,0.18,301.564701,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7316.520,9791.229,-10.9001,301.5645130,44.4564200,12.805227,0.18696,12.36,0.14,2426865.789772,22910.7700000,-8.3882,-11.2190,3.50,4197.3710000,815.6218000,64.38,0.132,0.0000610,11.37,0.0137160,2.2004,0.00,13.063976,0.117733,2.092265,0.058312,0.404,143663284,rh,4226,117377,108,0,1349451776,42,38,38,30,24,12,7,4,157,0,1121,31,0,0,1,99,9999,108,2257,12.36,99.00,301.564701,44.457072,-11.6,-10.0,0,0,0.0007,0
420061551442725,7294.332,9953.351,-11.3502,301.5636550,44.4577920,12.864569,0.178671,12.43,0.16,2426903.736101,34679.9800000,-9.1160,-11.4072,4.58,4661.4040000,1283.7200000,-60.16,0.366,0.0000700,10.87,0.0131270,2.1001,0.00,13.289154,0.15282,2.243112,0.056903,0.399,143663284,rh,4301,170708,108,0,1349453826,48,45,38,31,24,16,9,3,158,0,1120,31,0,0,1,99,9999,108,2257,12.38,0.14,301.564701,44.457071,-11.6,-10.0,0,0,0.0007,0
420061551442725,16167.698,10727.133,-12.0201,301.5644760,44.4572620,12.77135,0.183406,12.54,0.18,2426913.746385,64273.2500000,-9.7706,-12.3853,5.56,2328.6050000,2184.5260000,86.57,0.492,0.0000750,10.89,0.0128590,8.8729,0.00,12.964348,0.127476,2.818008,-0.156076,0.409,143663284,rh,4336,255923,143,8192,1349386240,54,50,43,39,30,21,13,7,44,0,1246,31,0,0,6,99,9999,143,1870,12.54,99.00,301.564700,44.457071,-11.6,-10.0,0,0,0.0007,0
420061551442725,8983.811,10088.766,-12.2712,301.5645210,44.4568700,12.799783,0.148208,12.33,0.11,2427187.824336,81000.6500000,-10.0949,-12.4218,4.34,4083.8130000,2642.2790000,62.08,0.256,0.0001030,6.32,0.0075260,1.1094,0.00,14.966896,0.138933,1.493523,0.030715,0.449,143663284,rh,5056,221032,108,0,1349453824,73,63,49,40,31,25,19,12,495,0,1125,31,0,0,1,99,9999,108,1845,12.27,0.10,301.564697,44.457069,-11.6,-10.0,0,0,0.0007,0
420061551442725,9184.326,9935.703,-11.8172,301.5645170,44.4569640,12.848934,0.175868,12.46,0.15,2427225.792581,53318.7200000,-10.2502,-11.8854,4.19,3700.6540000,3021.7020000,45.31,0.163,0.0000520,4.55,0.0054210,1.3663,0.00,14.301779,0.165236,2.19492,0.015679,0.394,143663284,rh,5136,143462,108,0,1349453824,37,33,28,23,21,16,10,5,408,0,1126,31,0,0,1,99,9999,108,2259,12.39,0.15,301.564697,44.457069,-11.6,-10.0,0,0,0.0007,0
420061551442725,8935.908,9707.130,-11.8354,301.5651970,44.4566750,12.869485,0.151697,12.43,0.11,2427239.715452,54218.0500000,-9.6207,-11.8765,3.50,4299.0510000,1943.7630000,51.39,0.406,0.0000750,8.93,0.0106270,1.5280,0.00,14.203551,0.160087,1.667861,0.024251,0.418,143663284,rh,5169,128056,108,0,1349453824,51,49,42,35,26,21,19,9,342,0,1125,31,0,0,1,99,9999,108,2259,12.40,0.12,301.564696,44.457069,-11.6,-10.0,0,0,0.0007,0
420061551442725,9221.422,9966.072,-9.8367,301.5651020,44.4573000,13.007309,0.350002,12.63,0.23,2427294.643059,8603.4820000,-9.0453,-10.1463,3.50,4328.0830000,1159.8540000,-75.30,0.276,0.0000160,3.72,0.0044290,1.3292,0.00,12.898849,0.203361,1.92153,0.009472,0.385,143663284,rh,5238,83671,108,8192,1349386240,11,10,10,9,8,6,4,3,139,0,1126,31,0,0,1,99,9999,108,2151,12.63,99.00,301.564696,44.457068,-11.6,-10.0,0,0,0.0007,0
420061551442725,9434.554,10032.299,-11.4885,301.5653200,44.4572280,12.436992,0.206088,12.07,0.24,2427307.699308,39391.5200000,-9.2876,-12.3144,5.58,3296.1650000,1655.1350000,41.58,0.641,0.0000500,10.85,0.0129100,1.4237,0.00,12.068683,0.160109,2.196757,-0.019363,0.411,143663284,rh,5270,94127,108,8192,1349386240,33,30,28,25,17,11,5,1,51,0,1127,31,0,0,1,99,9999,108,1359,12.07,99.00,301.564696,44.457068,-11.6,-10.0,0,0,0.0007,0
420061551442725,8440.660,10171.915,-12.6873,301.5644580,44.4572080,12.786609,0.138815,12.38,0.12,2427366.532497,118827.2000000,-10.4411,-12.7137,3.50,3986.1720000,3349.1470000,-23.58,0.250,0.0001090,6.71,0.0079890,1.0250,0.00,15.556698,0.135912,1.922409,-0.004101,0.408,143663284,rh,5457,399869,108,0,1349453824,77,69,64,52,45,35,29,18,743,0,1174,31,0,0,1,99,9999,108,1430,12.31,0.09,301.564695,44.457068,-11.6,-10.0,0,0,0.0007,0
420061551442725,8819.976,9911.686,-11.8596,301.5648080,44.4573440,12.820612,0.124099,12.36,0.13,2427372.499926,55443.3800000,-9.7792,-11.9107,3.95,4158.1580000,2041.7310000,4.08,0.485,0.0000780,7.74,0.0092210,1.2760,0.00,14.383623,0.119456,1.66731,0.04682,0.399,143663284,rh,5463,259927,108,0,1349453824,57,49,46,42,30,23,21,12,415,0,1125,31,0,0,1,99,9999,108,2259,12.32,0.10,301.564695,44.457068,-11.6,-10.0,0,0,0.0007,0
420061551442725,5703.526,16716.490,-10.5704,301.5648000,44.4572600,12.971711,0.234916,12.44,0.19,2427392.521962,16909.9000000,-8.9582,-10.7754,3.50,3155.3500000,1040.9850000,-59.37,0.226,0.0000460,5.09,0.0059800,7.6679,0.00,12.972327,0.125817,2.217436,0.061552,0.471,143663284,rh,5534,845755,143,8320,1349453824,33,31,24,21,16,13,6,2,86,0,1916,31,0,0,4,99,9999,143,1967,12.48,0.14,301.564695,44.457068,-11.6,-10.0,0,0,1e-05,0
420061551442725,8136.126,9621.890,-11.1850,301.5649450,44.4570680,12.893287,0.148843,12.35,0.10,2427414.492057,29786.3000000,-9.4994,-11.5054,4.71,4862.3770000,1610.8250000,61.52,0.167,0.0000580,4.60,0.0054830,1.7694,0.00,13.678453,0.11862,1.427286,0.000129,0.527,143663284,rh,5586,274080,111,128,1349451776,38,34,30,25,19,13,10,5,274,0,1073,31,0,0,1,99,9999,111,1844,12.35,99.00,301.564694,44.457068,-11.6,-10.0,0,0,1e-05,0
420061551442725,8753.766,9941.269,-13.0699,301.5646990,44.4570760,12.982499,0.136008,12.40,99.00,2427419.478887,169034.1000000,-10.1983,-13.1509,3.70,4287.8250000,2959.4370000,11.65,0.510,0.0001660,12.81,0.0152600,1.2329,0.00,14.778895,0.108532,1.362868,0.023369,0.529,143663284,rh,5602,317063,108,4096,1349451776,118,114,97,84,75,61,45,26,452,0,1125,31,0,0,1,99,9999,108,1773,12.40,99.00,301.564694,44.457067,-11.6,-10.0,0,0,0.0007,0
420061551442725,7055.170,11755.475,-12.5733,301.5645020,44.4571280,13.129323,0.148731,12.34,0.10,2427477.909170,106980.1000000,-10.1753,-12.6367,3.50,4617.0190000,2812.4790000,-84.91,0.280,0.0000980,7.75,0.0092230,2.1683,0.00,14.994315,0.134242,1.293118,0.022173,0.754,143663284,rh,5754,241848,108,128,1349453824,69,68,59,48,40,38,24,14,549,0,1320,31,0,0,1,99,9999,108,1789,12.31,0.10,301.564693,44.457067,-11.6,-10.0,0,0,0.0007,0
420061551442725,9043.023,9792.128,-10.4581,301.5643890,44.4571730,13.017208,0.310272,12.48,0.30,2427530.833272,15248.5900000,-9.2141,-10.9551,5.20,3928.3400000,1411.5800000,-67.49,0.194,0.0000270,5.27,0.0062750,1.4542,0.00,12.85718,0.185956,1.759628,-0.005623,0.531,143663284,rh,5876,168122,108,8192,1349386240,19,18,15,13,8,7,4,2,108,0,1125,31,0,0,1,99,9999,108,2151,12.48,99.00,301.564693,44.457067,-11.6,-10.0,0,0,0.0007,0
420061551442725,8580.368,10032.662,-11.8334,301.5644920,44.4571420,12.815124,0.153433,12.34,99.00,2427612.751343,54122.0900000,-10.1330,-11.9895,4.17,3928.0850000,2891.1980000,-86.55,0.419,0.0000620,6.32,0.0075320,1.1414,0.00,14.304456,0.149102,1.916149,0.066092,0.388,143663284,rh,6060,459348,108,4096,1349451776,44,40,30,26,20,16,13,9,430,0,1124,31,0,0,1,99,9999,108,1772,12.34,99.00,301.564692,44.457066,-11.6,-10.0,0,0,0.0007,0
420061551442725,15026.575,9997.250,-10.8822,301.5646680,44.4570730,13.11566,0.230284,12.60,0.16,2427706.540018,22535.9200000,-8.7183,-10.9057,5.59,4954.3050000,900.7134000,-82.49,0.331,0.0000550,9.14,0.0107320,7.5293,0.00,13.319822,0.162836,2.255528,0.041277,0.385,143663284,rh,6192,191749,108,0,1349451776,43,39,37,30,24,19,12,3,128,0,1142,31,0,0,4,99,9999,108,2175,12.60,99.00,301.564691,44.457065,-11.6,-10.0,0,0,0.0007,0
420061551442725,5729.301,10472.023,-10.7121,301.5646440,44.4570160,12.978913,0.196437,12.47,99.00,2427731.503388,19268.3800000,-9.5313,-10.7254,3.50,4144.2710000,1792.3960000,69.95,0.173,0.0000370,3.36,0.0039910,3.6402,0.00,14.337962,0.176162,1.271009,0.095382,0.393,143663284,rh,6259,191294,108,4096,1349453824,25,22,16,13,11,8,7,2,404,0,1166,31,0,0,1,99,9999,108,2255,12.43,0.14,301.564690,44.457065,-11.6,-10.0,0,0,0.0007,0
420061551442725,15158.913,10634.097,-12.0436,301.5651470,44.4574310,12.437208,0.285995,12.23,0.14,2427736.544921,65682.4100000,-10.0459,-12.1354,3.50,4151.6930000,2500.3670000,68.16,0.133,0.0000830,5.22,0.0061240,7.6000,0.00,14.336212,0.165951,1.959169,-0.233318,0.428,143663284,rh,6277,276836,108,0,1349451776,59,54,43,39,28,23,16,9,223,0,1243,31,0,0,4,99,9999,108,1779,12.23,99.00,301.564690,44.457065,-11.6,-10.0,0,0,0.0007,0
420061551442725,5954.351,12250.364,-12.0448,301.5648290,44.4570470,12.966099,0.182725,12.37,99.00,2427888.870116,65755.5200000,-10.2313,-12.1211,4.18,4391.2410000,2883.7300000,-25.57,0.203,0.0000650,5.07,0.0060210,3.6018,0.00,15.145949,0.141838,1.114348,0.070664,0.496,143663284,rh,6507,381867,108,4224,1349451776,45,38,36,30,25,21,16,11,741,0,1367,31,0,0,1,99,9999,108,1878,12.37,99.00,301.564688,44.457064,-11.6,-10.0,0,0,0.0007,0
420061551442725,5697.212,11825.132,-12.8770,301.5650990,44.4572840,12.862489,0.20943,12.27,0.23,2427889.824478,141519.4000000,-10.3221,-12.9354,3.50,4758.1230000,3099.2840000,-18.59,0.184,0.0001300,7.28,0.0086470,3.7664,0.00,16.123701,0.132878,1.333215,-0.007676,0.594,143663284,rh,6511,414461,108,0,1349452800,92,76,68,62,49,43,32,22,758,0,1316,31,0,0,1,99,9999,108,995,12.27,99.00,301.564688,44.457064,-11.6,-10.0,0,0,0.0007,0
420061551442725,5985.740,12126.221,-12.3054,301.5649640,44.4570260,12.85651,0.180322,12.26,0.17,2427890.848097,83592.1300000,-10.1834,-12.4242,3.50,4590.4090000,2874.4280000,-58.53,0.102,0.0001000,5.51,0.0065410,3.5088,0.00,15.163518,0.156439,1.786486,0.068751,0.528,143663284,rh,6513,362450,108,0,1349453824,71,61,51,38,29,23,17,10,748,0,1367,31,0,0,1,99,9999,108,1410,12.20,0.10,301.564688,44.457064,-11.6,-10.0,0,0,0.0007,0
420061551442725,5477.336,12408.655,-11.8704,301.5644760,44.4570060,12.842082,0.185165,12.34,0.13,2427892.812229,55996.5200000,-10.2084,-11.9459,3.50,3962.0650000,2910.7050000,-14.93,0.188,0.0000720,4.28,0.0050840,4.2460,0.00,14.384349,0.162731,2.136822,-0.118229,0.607,143663284,rh,6516,487694,108,0,1349453824,51,45,36,29,24,20,13,8,259,0,1415,31,0,0,2,99,9999,108,1805,12.28,0.12,301.564688,44.457064,-11.6,-10.0,0,0,0.0007,0
420061551442725,6043.558,12072.237,-12.7024,301.5646510,44.4572710,13.033046,0.170931,12.48,0.12,2427896.812527,120493.2000000,-10.4898,-12.7822,3.84,4081.5560000,3556.7290000,-25.63,0.148,0.0000990,6.21,0.0073710,3.4206,0.00,15.918288,0.153626,1.073595,-0.026826,0.574,143663284,rh,6521,464802,108,0,1349454848,70,61,51,46,39,35,27,17,943,0,1367,31,0,0,1,99,9999,108,1410,12.40,0.12,301.564688,44.457064,-11.6,-10.0,0,0,0.0007,0
420061551442725,5673.917,12481.339,-12.0873,301.5649760,44.4571630,13.089652,0.164686,12.47,0.15,2427897.814681,68376.4400000,-10.4290,-12.1457,3.50,3968.0590000,3500.3410000,-46.08,0.100,0.0000630,4.37,0.0051910,4.0709,0.00,15.1153,0.154359,2.355774,0.048075,0.561,143663284,rh,6526,453904,108,0,1349453824,45,41,33,31,21,20,15,8,462,0,1416,31,0,0,1,99,9999,108,1805,12.36,0.15,301.564688,44.457064,-11.6,-10.0,0,0,0.0007,0
