REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420061551442725,8067.485,10748.986,-9.8209,301.5645220,44.4572930,13.301225,0.432378,12.74,0.33,2419120.847159,8479.4460000,-8.3879,-9.7949,5.84,3449.0380000,1447.7440000,-35.12,0.169,0.0000470,2.63,0.0048150,1.2329,0.00,13.13928,0.193901,3.842641,-0.015433,0.573,143663284,me,998,412094,144,8320,1349386240,15,14,12,8,7,6,3,1,293,0,1223,82,0,0,1,99,9999,144,1862,12.74,99.00,301.564797,44.457131,-11.6,-10.0,0,0,0.0007,0
420061551442725,8164.193,10237.273,-10.2785,301.5646940,44.4594180,12.501141,0.322698,12.03,0.44,2419151.758837,12923.6300000,-7.8000,-10.6638,4.52,3398.0210000,1201.6050000,-8.61,0.477,0.0000940,6.25,0.0114540,1.6739,0.00,12.830894,0.225631,4.226857,-0.112252,0.586,143663284,me,1065,448389,144,128,1349451776,27,22,16,10,7,6,5,1,203,0,1173,82,0,0,1,99,9999,144,1772,12.03,99.00,301.564796,44.45713,-11.6,-10.0,0,0,0.0007,0
