REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420061551442725,6031.022,7535.030,-13.9226,301.5645140,44.4571520,12.382231,0.091523,12.36,0.09,2419348.546932,370704.4000000,-13.3034,-13.9956,3.50,3410.0320000,3640.2810000,-82.04,0.052,0.0000200,10.02,0.0028530,1.2476,0.00,15.331446,0.12988,0.654704,0.006311,0.492,143663284,mc,1400,145959,140,1152,1349451776,242,218,185,152,128,99,71,41,53,0,867,24,0,0,2,99,9999,140,527,12.36,99.00,301.564794,44.457129,-11.6,-10.0,0,0,0.0007,0
420061551442725,5916.609,7656.782,-14.4713,301.5648260,44.4570550,12.894314,0.193842,12.29,0.13,2419357.573877,614499.8000000,-13.3899,-14.6730,4.52,3394.3770000,3769.8020000,23.05,0.081,0.0000450,11.65,0.0033180,1.2421,0.00,16.382847,0.101923,0.555155,0.093992,0.601,143663284,mc,1421,120202,139,128,1349451776,567,481,337,254,192,143,98,56,77,0,866,24,0,0,2,99,9999,139,546,12.29,99.00,301.564794,44.457129,-11.6,-10.0,0,0,0.0007,0
420061551442725,8322.647,4614.728,-12.9487,301.5646560,44.4571470,12.933725,0.145434,12.32,99.00,2419541.686808,151169.7000000,-12.5768,-13.0631,3.50,3366.1890000,2529.4810000,-34.47,0.197,0.0000120,9.17,0.0026110,1.8151,0.00,14.299972,0.106178,0.524873,0.117165,0.603,143663284,mc,1824,52067,140,4224,1349453824,146,133,115,88,68,51,36,15,68,0,523,24,0,0,4,99,9999,140,494,12.28,0.08,301.564792,44.457127,-11.6,-10.0,0,0,0.0007,0
420061551442725,9199.762,4394.771,-13.7453,301.5646950,44.4571700,12.901548,0.131303,12.30,0.08,2419557.647292,314861.3000000,-12.9912,-13.8105,3.78,3548.1180000,2862.2070000,88.71,0.109,0.0000240,10.91,0.0031060,1.8789,0.00,14.805626,0.104094,0.399428,0.073906,0.593,143663284,mc,1830,171891,140,128,1349451776,296,265,235,195,154,115,79,39,102,0,526,24,1,0,4,99,9999,140,495,12.30,99.00,301.564791,44.457127,-11.6,-10.0,0,0,0.0007,0
420061551442725,6146.258,7896.652,-13.1858,301.5648370,44.4572040,12.705454,0.121978,12.35,0.10,2419573.501618,188070.9000000,-12.8691,-13.2754,4.16,4114.5410000,3277.8090000,-44.83,0.027,0.0000130,7.30,0.0020780,1.1477,0.00,15.234467,0.130201,0.466397,0.080046,0.398,143663284,mc,1862,149731,132,640,1886324736,163,144,122,96,70,53,37,24,54,0,867,24,0,0,2,99,9999,132,564,12.30,0.07,301.564791,44.457127,-11.6,-10.0,0,0,1.0,0
420061551442725,4418.970,6768.396,-10.1550,301.5650340,44.4572660,12.667787,0.305196,12.60,0.10,2419646.727245,11534.1100000,-10.4678,-10.5546,5.17,3447.6980000,800.7751000,-22.70,0.171,0.0000020,4.57,0.0012990,1.7086,0.00,12.762947,0.103628,1.210171,0.131056,0.483,143663284,mc,1978,168802,141,8320,1349386242,26,22,18,11,10,7,5,2,30,0,762,24,0,0,4,99,9999,141,-1,12.60,99.00,301.564790,44.457127,-11.6,-10.0,0,0,0.0007,0
420061551442725,9250.533,5007.001,-13.9717,301.5649360,44.4572730,13.030337,0.213042,12.52,0.16,2420005.709675,387878.2000000,-13.2796,-13.9929,3.50,4018.4150000,3592.9380000,-85.59,0.143,0.0000210,11.47,0.0034280,1.7913,0.00,15.82784,0.149064,1.138536,0.065198,0.442,143663284,mc,3712,192552,98,128,1349454848,224,209,185,170,150,130,107,65,60,0,576,24,0,0,4,99,9999,98,477,12.42,0.12,301.564846,44.457101,-11.6,-10.0,0,0,0.0075,0
420061551442725,7269.288,8490.927,-13.2651,301.5648460,44.4571730,12.752267,0.192862,12.16,0.09,2420010.606623,202316.5000000,-13.0027,-13.2815,3.50,3886.9520000,3646.0280000,81.33,0.137,0.0000140,7.88,0.0023570,0.8577,0.00,15.474009,0.082718,0.706657,0.227216,0.399,143663284,mc,3735,278979,98,128,1349452800,154,140,118,101,83,74,54,33,51,0,970,24,0,0,1,99,9999,98,159,12.16,99.00,301.564846,44.457101,-11.6,-10.0,0,0,0.0075,0
420061551442725,8687.421,5434.136,-10.9056,301.5645290,44.4571370,12.343971,0.204703,12.46,0.13,2420024.579292,23027.5000000,-10.8689,-11.1673,4.95,3032.3880000,940.5419000,-87.17,0.344,0.0000050,8.52,0.0025430,1.6556,0.00,13.138731,0.093223,0.607368,0.097769,0.250,143663284,mc,3805,190790,141,128,1349451776,56,51,45,35,24,14,10,5,31,0,624,24,0,0,3,99,9999,141,-1,12.46,99.00,301.564786,44.457124,-11.6,-10.0,0,0,0.0007,0
420061551442725,9198.290,13285.878,-12.1357,301.5650780,44.4570690,12.002698,0.097011,12.31,0.09,2420025.558533,71494.8400000,-11.7817,-12.2667,4.80,3583.3410000,1879.7970000,40.08,0.223,0.0000110,8.91,0.0026600,0.7029,0.00,13.698177,0.115392,0.796993,-0.069665,0.249,143663284,mc,3834,591234,140,128,1349451778,122,111,85,67,41,29,15,8,192,0,1526,24,0,0,1,99,9999,140,-1,12.31,99.00,301.564786,44.457124,-11.6,-10.0,0,0,0.0007,0
420061551442725,6676.800,8714.701,-11.6888,301.5645650,44.4569400,11.912312,0.099914,12.16,0.09,2420026.568937,47372.9200000,-11.3423,-11.8467,4.05,3561.0700000,1217.3370000,64.12,0.368,0.0000090,14.32,0.0042760,0.9067,0.00,13.205293,0.089922,0.715387,-0.021009,0.250,143663284,mc,3853,422937,141,128,1349451776,100,87,78,60,37,27,15,4,85,0,969,24,0,0,1,99,9999,141,-1,12.16,99.00,301.564786,44.457124,-11.6,-10.0,0,0,0.0007,0
420061551442725,9099.377,5285.236,-13.9642,301.5648840,44.4573520,12.628708,0.199062,12.25,0.13,2420034.594115,385195.4000000,-13.1786,-13.9877,3.50,4113.4640000,3448.0210000,78.87,0.172,0.0000240,11.73,0.0035060,1.7057,0.00,15.488709,0.127227,0.996667,0.000466,0.415,143663284,mc,3878,145853,98,128,1349454848,264,245,219,189,167,143,107,59,55,0,626,24,0,0,3,99,9999,98,81,12.13,0.16,301.564845,44.457101,-11.6,-10.0,0,0,0.0075,0
420061551442725,6560.981,8298.821,-13.9121,301.5647800,44.4572770,12.924655,0.170615,12.47,0.13,2420035.590086,367138.8000000,-13.2371,-13.9282,3.50,4138.8000000,3552.3840000,66.10,0.108,0.0000210,10.90,0.0032590,1.0334,0.00,15.846978,0.109171,0.95937,0.046163,0.414,143663284,mc,3897,272507,98,128,1349454848,240,224,190,173,154,132,104,59,79,0,918,24,0,0,2,99,9999,98,547,12.48,0.09,301.564845,44.457101,-11.6,-10.0,0,0,0.0075,0
420061551442725,7750.680,7996.335,-13.7180,301.5649000,44.4570930,12.765064,0.138025,12.25,0.10,2420058.497259,307046.5000000,-13.2216,-13.7563,3.76,3964.3440000,3757.5440000,-87.43,0.123,0.0000170,9.36,0.0027980,0.9354,0.00,16.262541,0.12563,0.969212,0.135927,0.403,143663284,mc,4040,100270,98,128,1349454848,193,170,142,115,97,82,67,43,84,0,922,24,0,0,1,99,9999,98,133,12.22,0.11,301.564845,44.4571,-11.6,-10.0,0,0,0.0075,0
420061551442725,5825.777,11482.764,-13.8870,301.5648380,44.4570970,12.802197,0.193629,12.27,0.10,2420062.547089,358771.1000000,-13.2666,-13.9232,3.50,4140.3320000,3593.9520000,-81.25,0.193,0.0000220,10.38,0.0031050,0.8866,0.00,15.776706,0.086293,0.802819,0.096095,0.437,143663284,mc,4058,368824,98,128,1349452800,248,225,196,171,137,114,93,57,54,0,1316,24,0,0,1,99,9999,98,214,12.27,99.00,301.564845,44.4571,-11.6,-10.0,0,0,0.0075,0
420061551442725,6766.578,7809.936,-13.6795,301.5647740,44.4572270,13.022258,0.254364,12.55,0.14,2420068.517828,296344.1000000,-13.2518,-13.7148,3.50,4070.7110000,3691.0710000,72.77,0.083,0.0000160,9.34,0.0027940,1.1096,0.00,15.864848,0.156046,0.983065,0.080392,0.427,143663284,mc,4150,210093,98,128,1349454848,176,159,142,127,109,97,76,51,95,0,869,24,0,0,2,99,9999,98,538,12.42,0.11,301.564845,44.4571,-11.6,-10.0,0,0,0.0075,0
420061551442725,1331.537,6344.171,-13.9849,301.5647040,44.4572150,12.790299,0.169969,12.36,0.11,2420075.480512,392596.6000000,-13.1870,-14.0247,3.59,3899.6210000,3474.8910000,77.66,0.103,0.0000260,11.73,0.0035030,2.9689,0.00,15.919827,0.133985,0.913571,0.026151,0.415,143663284,mc,4211,257290,98,128,1349453824,288,259,221,187,163,135,107,58,60,0,903,24,0,0,8,99,9999,98,553,12.31,0.07,301.564845,44.4571,-11.6,-10.0,0,0,0.0075,0
420061551442725,7401.699,4522.008,-13.7064,301.5647840,44.4574290,12.29611,0.080915,12.28,0.07,2420113.463237,303784.4000000,-13.0084,-13.7782,3.50,3501.3540000,3385.0620000,82.03,0.078,0.0000240,9.31,0.0027800,1.6436,0.00,14.962008,0.102423,1.081605,-0.011657,0.511,143663284,mc,4454,152747,140,128,1349453824,268,242,190,158,119,88,57,28,163,0,616,24,0,0,3,99,9999,140,467,12.31,0.05,301.564784,44.457123,-11.6,-10.0,0,0,0.0007,0
420061551442725,9258.093,5686.848,-13.3820,301.5648260,44.4570820,12.885942,0.144763,12.37,0.06,2420301.811536,225328.6000000,-12.9860,-13.4582,3.87,4047.9480000,3490.3820000,-69.68,0.111,0.0000170,7.63,0.0022830,1.0382,0.00,16.299162,0.13783,1.106343,0.153873,0.399,143663284,mc,5711,168036,103,128,1349452800,185,157,126,102,85,65,49,29,58,0,821,24,0,0,1,99,9999,103,538,12.37,99.00,301.564842,44.457099,-11.6,-10.0,0,0,0.0075,0
420061551442725,8991.643,5478.037,-13.3745,301.5648910,44.4572400,12.722449,0.122319,12.25,0.08,2420306.820720,223762.8000000,-12.9442,-13.4651,3.50,3986.2820000,3314.6500000,48.43,0.078,0.0000150,8.01,0.0023970,1.1327,0.00,16.161217,0.129967,1.025148,0.110973,0.403,143663284,mc,5768,72837,98,128,1349453824,170,153,124,95,76,58,42,27,90,0,770,24,0,0,2,99,9999,98,538,12.27,0.07,301.564842,44.457099,-11.6,-10.0,0,0,0.0075,0
420061551442725,8784.188,6117.720,-13.4473,301.5647600,44.4571740,12.811233,0.106536,12.33,0.11,2420317.754077,239292.1000000,-13.0902,-13.4884,3.50,4127.5460000,3627.6520000,-24.98,0.122,0.0000160,7.77,0.0023250,1.0243,0.00,16.132969,0.079058,0.987595,0.100905,0.398,143663284,mc,5821,196174,98,128,1349452800,180,159,140,108,92,75,56,36,57,0,870,24,0,0,1,99,9999,98,140,12.33,99.00,301.564842,44.457098,-11.6,-10.0,0,0,0.0075,0
420061551442725,8896.631,5023.208,-13.3443,301.5648450,44.4570670,12.831053,0.112839,12.34,0.10,2420388.568404,217634.9000000,-13.0545,-13.3540,3.50,4133.0700000,3600.8610000,-15.08,0.048,0.0000130,7.50,0.0022440,1.2643,0.00,16.060791,0.101035,0.981063,0.136607,0.398,143663284,mc,6213,173311,98,128,1349452800,149,138,121,99,85,64,54,32,86,0,720,24,0,0,2,99,9999,98,118,12.34,99.00,301.564841,44.457098,-11.6,-10.0,0,0,0.0075,0
420061551442725,9296.179,5823.309,-13.4132,301.5648780,44.4570900,12.672491,0.155871,12.23,0.07,2420392.547312,231899.1000000,-13.1057,-13.4441,3.50,4071.4790000,3658.4050000,6.42,0.093,0.0000130,7.73,0.0023120,1.0089,0.00,16.17218,0.109636,0.846457,0.058887,0.398,143663284,mc,6305,168574,98,128,1349452800,149,135,110,98,81,67,52,34,51,0,821,24,0,0,1,99,9999,98,119,12.23,99.00,301.564841,44.457098,-11.6,-10.0,0,0,0.0075,0
420061551442725,15771.185,14247.410,-13.8302,301.5649700,44.4570590,12.743718,0.13156,12.24,0.08,2420395.569235,340458.8000000,-13.2978,-13.8583,3.71,4010.4540000,3728.8720000,-58.52,0.171,0.0000180,10.17,0.0030390,2.1931,0.00,15.751359,0.074234,1.034518,0.135657,0.401,143663284,mc,6379,442017,98,128,1349452800,205,192,168,147,130,105,86,60,71,0,2035,24,0,0,5,99,9999,98,338,12.24,99.00,301.564841,44.457098,-11.6,-10.0,0,0,0.0075,0
420061551442725,9195.286,5757.904,-11.5134,301.5649150,44.4570840,12.409965,0.115168,12.44,0.10,2420403.521383,40306.9500000,-11.4892,-11.7789,5.29,3394.3940000,1627.4630000,84.64,0.117,0.0000050,6.02,0.0017990,1.0392,0.00,13.43705,0.086295,0.607649,0.047773,0.398,143663284,mc,6473,213090,140,128,1349451776,62,57,45,33,28,18,11,8,102,0,820,24,0,0,2,99,9999,140,515,12.44,99.00,301.564781,44.457121,-11.6,-10.0,0,0,1e-05,0
420061551442725,8716.340,5587.909,-11.9807,301.5648030,44.4570610,12.14822,0.129785,12.35,0.13,2420411.554557,61982.4500000,-11.7654,-12.2234,4.07,3727.8810000,1964.8770000,-88.76,0.070,0.0000070,9.08,0.0027110,1.1491,0.00,13.714519,0.121865,0.692486,0.026134,0.257,143663284,mc,6587,99730,140,128,1349453824,79,69,58,38,27,18,13,8,111,0,819,24,0,0,2,99,9999,140,537,12.30,0.08,301.564781,44.457121,-11.6,-10.0,0,0,1e-05,0
420061551442725,9341.719,952.846,-13.8204,301.5648080,44.4571910,12.683513,0.261476,12.28,0.10,2420418.483472,337426.8000000,-13.2627,-13.8303,3.50,4212.6470000,3500.2310000,34.85,0.028,0.0000160,10.09,0.0030160,2.3813,0.00,15.969473,0.097152,1.074551,0.03899,0.398,143663284,mc,6635,30159,103,128,1349454848,183,176,164,142,120,102,84,56,75,0,121,24,0,0,7,99,9999,103,9,12.32,0.11,301.564841,44.457098,-11.6,-10.0,0,0,0.0075,0
420061551442725,9374.869,6086.984,-13.6100,301.5647640,44.4570570,12.706926,0.119578,12.25,99.00,2420418.491472,277970.6000000,-13.1848,-13.6332,3.50,4054.2860000,3696.7100000,-43.40,0.091,0.0000160,8.33,0.0024930,0.9289,0.00,15.900271,0.099407,0.978628,0.084762,0.399,143663284,mc,6636,170272,103,4224,1349452800,180,167,141,118,98,77,60,40,71,0,871,24,0,0,1,99,9999,103,147,12.25,99.00,301.564841,44.457098,-11.6,-10.0,0,0,0.0075,0
420061551442725,8042.039,5271.326,-13.3542,301.5648050,44.4571680,12.308597,0.08037,12.40,0.06,2420583.872363,219631.7000000,-12.9467,-13.3994,3.50,3607.1580000,3503.5550000,-19.05,0.014,0.0000160,7.82,0.0023340,1.3487,0.00,14.776137,0.073774,0.517185,0.06051,0.319,143663284,mc,8314,127873,140,128,1349451776,180,166,134,105,83,71,43,25,34,0,768,24,0,0,2,99,9999,140,537,12.40,99.00,301.564779,44.457119,-11.6,-10.0,0,0,1e-05,0
420061551442725,10297.552,7681.770,-14.9835,301.5647360,44.4571010,12.858632,0.121046,12.27,0.08,2420604.805822,984943.0000000,-13.4324,-15.0377,3.59,3568.0200000,3835.5390000,-45.05,0.455,0.0000460,27.91,0.0083520,0.3665,0.00,15.664781,0.080596,0.538604,0.073266,0.528,143663284,mc,8430,169880,128,128,1349451776,511,475,433,381,328,274,218,137,59,0,1123,24,0,0,1,99,9999,128,560,12.27,99.00,301.564778,44.457119,-11.6,-10.0,0,0,0.0075,0
420061551442725,10316.357,8045.879,-12.4182,301.5645640,44.4572790,12.7458,0.107517,12.26,0.09,2420604.840824,92744.2100000,-12.2917,-12.4612,3.50,3404.8390000,3142.1420000,-22.11,0.216,0.0000090,5.22,0.0015610,0.2881,0.00,14.607651,0.120516,0.599009,0.05336,0.472,143663284,mc,8431,436751,128,128,1349451776,100,88,70,55,42,31,21,13,36,0,1123,24,0,0,1,99,9999,128,608,12.26,99.00,301.564778,44.457119,-11.6,-10.0,0,0,0.0075,0
420061551442725,8482.982,5587.266,-13.9745,301.5648740,44.4570030,12.83784,0.099544,12.26,0.08,2420650.687867,388856.3000000,-13.2019,-14.0686,4.06,4062.7430000,3563.6530000,-20.05,0.133,0.0000250,10.40,0.0031110,1.2044,0.00,15.914501,0.091138,1.019328,0.096472,0.518,143663284,mc,8655,101291,98,128,1349454848,281,249,217,172,134,106,77,43,88,0,769,24,0,0,2,99,9999,98,537,12.28,0.07,301.564838,44.457096,-11.6,-10.0,0,0,0.0075,0
420061551442725,8382.439,5460.781,-14.1796,301.5648120,44.4571710,12.987781,0.154438,12.36,0.18,2420652.664952,469700.0000000,-13.3995,-14.2817,3.94,3529.2740000,4075.8650000,-23.39,0.128,0.0000260,10.36,0.0030990,1.2422,0.00,16.626055,0.114675,0.427202,0.098454,0.553,143663284,mc,8656,126736,128,128,1349452800,297,271,227,190,148,113,83,53,132,0,769,24,0,0,2,99,9999,128,123,12.36,99.00,301.564778,44.457119,-11.6,-10.0,0,0,0.0075,0
420061551442725,8075.573,5884.876,-11.4829,301.5647620,44.4569720,12.912758,0.144161,12.38,0.13,2420652.703954,39190.2000000,-11.5005,-11.6101,3.75,3435.1020000,1826.1110000,-10.33,0.086,0.0000050,4.62,0.0013820,1.2193,0.00,13.728302,0.166036,0.700102,0.078112,0.483,143663284,mc,8657,287915,128,128,1349451776,52,48,37,28,25,17,13,9,98,0,818,24,0,0,2,99,9999,128,537,12.38,99.00,301.564778,44.457119,-11.6,-10.0,0,0,0.0075,0
420061551442725,8986.647,9975.736,-13.4724,301.5646740,44.4571790,12.787575,0.095348,12.33,0.06,2420685.777157,244888.5000000,-13.0585,-13.5155,3.65,3648.5510000,3560.9810000,-78.54,0.022,0.0000180,8.28,0.0024760,0.7072,0.00,15.33981,0.099866,0.479906,0.064534,0.402,143663284,mc,8759,576063,128,128,1349451776,199,174,146,125,99,79,63,36,57,0,1420,24,0,0,1,99,9999,128,653,12.33,99.00,301.564777,44.457119,-11.6,-10.0,0,0,0.0075,0
420061551442725,8602.070,5607.063,-13.6011,301.5648650,44.4570950,12.694131,0.099928,12.19,0.08,2420688.759238,275699.2000000,-13.0665,-13.6605,3.80,4004.6960000,3466.5600000,8.93,0.034,0.0000240,8.27,0.0024740,1.1670,0.00,15.587986,0.128602,1.092657,0.135788,0.400,143663284,mc,8779,321017,98,128,1349451776,269,230,166,134,108,87,66,39,62,0,819,24,0,0,2,99,9999,98,538,12.19,99.00,301.564837,44.457096,-11.6,-10.0,0,0,0.0075,0
420061551442725,8566.690,1131.088,-13.7019,301.5647960,44.4571610,12.773757,0.106608,12.27,0.10,2420688.768238,302513.2000000,-13.1315,-13.7496,3.66,4114.8260000,3306.0960000,78.24,0.166,0.0000210,9.51,0.0028410,2.3759,0.00,14.538648,0.081156,0.740518,0.106464,0.402,143663284,mc,8780,64429,98,128,1349451776,232,205,174,150,127,103,79,50,50,0,169,24,0,0,6,99,9999,98,426,12.27,99.00,301.564837,44.457096,-11.6,-10.0,0,0,0.0075,0
420061551442725,9203.089,10152.003,-13.1277,301.5650250,44.4571380,12.666955,0.142985,12.28,0.11,2420691.735313,178272.4000000,-12.8668,-13.1970,3.50,4047.4990000,3522.4770000,60.08,0.049,0.0000120,6.88,0.0020590,0.6771,0.00,15.511543,0.168393,0.90248,0.018965,0.398,143663284,mc,8811,362896,98,128,1349452800,139,124,95,80,62,50,40,24,61,0,1470,24,0,0,1,99,9999,98,625,12.28,99.00,301.564837,44.457096,-11.6,-10.0,0,0,0.0075,0
420061551442725,9031.734,10305.675,-13.0669,301.5647590,44.4570190,12.743115,0.105269,12.30,0.07,2420694.719382,168562.6000000,-12.8220,-13.0832,3.50,3916.7950000,3611.3890000,70.25,0.263,0.0000110,6.71,0.0020090,0.7544,0.00,15.316658,0.106717,0.991848,0.06011,0.398,143663284,mc,8835,455165,98,128,1349452800,128,118,93,77,58,46,34,22,56,0,1470,24,0,0,1,99,9999,98,653,12.30,99.00,301.564837,44.457096,-11.6,-10.0,0,0,0.0075,0
420061551442725,8937.736,858.974,-13.1514,301.5649060,44.4571610,12.809263,0.125831,12.38,0.10,2420694.727382,182202.9000000,-12.8822,-13.2132,3.50,4164.9580000,3203.6610000,45.36,0.065,0.0000120,7.62,0.0022770,2.4362,0.00,14.933522,0.121102,0.961186,0.051238,0.398,143663284,mc,8836,46708,98,128,1349453826,128,122,106,86,75,63,44,26,36,0,120,24,0,0,7,99,9999,98,423,12.31,0.11,301.564837,44.457096,-11.6,-10.0,0,0,0.0075,0
420061551442725,8779.779,5735.770,-9.7984,301.5646500,44.4572170,12.413138,0.412668,12.57,0.28,2420793.547608,8305.5990000,-10.2218,-10.8175,6.68,3425.7160000,673.4814000,-60.60,0.248,0.0000020,5.90,0.0017610,1.1020,0.00,12.85567,0.130596,0.635221,0.028891,0.274,143663284,mc,9403,216623,140,8320,1349386240,20,19,17,14,7,5,2,2,50,0,819,24,0,0,2,99,9999,140,-1,12.57,99.00,301.564776,44.457118,-11.6,-10.0,0,0,1e-05,0
