REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex,isodate,decimalyear
420061551442725,7548.310,2513.564,-11.8813,301.5715630,44.4586250,12.589304,0.225077,12.12,0.16,2415900.729540,56561.5900000,-7.6196,-12.3716,6.07,4175.6370000,1045.3780000,86.34,0.623,0.0003360,19.11,0.0345150,15.9242,0.00,12.910662,0.147865,6.393989,0.018328,0.463,143663284,ac,2592,50793,98,0,1349451776,110,101,89,67,45,32,14,6,119,0,271,2,0,0,7,99,9999,98,1699,12.12,99.00,301.564897,44.457132,-11.6,-10.0,0,0,0.0007,0,1902-05-31 05:30:32.256,1902.4115877808224
420061551442725,8183.310,18340.521,-10.7433,301.5621850,44.4572680,12.644316,0.350539,12.31,0.37,2415941.779740,19830.2100000,-7.1781,-11.5247,6.19,3968.5180000,572.1411000,-89.61,0.048,0.0001570,14.06,0.0254300,13.7452,0.00,12.528201,0.141203,4.752072,-0.067625,0.406,143663284,ac,2678,588218,130,8192,1349388288,50,47,44,32,23,12,10,3,61,0,2073,2,0,0,5,99,9999,130,2006,12.36,0.13,301.564836,44.457155,-11.6,-10.0,0,0,0.0007,0,1902-07-11 06:42:49.536,1902.5240540821922
420061551442725,13878.309,10817.902,-9.9215,301.5626180,44.4563000,12.800573,0.313653,12.46,0.50,2416030.539927,9302.1440000,-7.4092,-10.1945,5.70,4037.1290000,567.7079000,56.17,0.269,0.0001160,7.09,0.0132710,9.7470,0.00,12.949376,0.175012,5.074844,-0.107436,0.407,143663284,ac,2865,611873,108,8192,1349386240,34,30,25,19,14,12,7,6,202,0,1239,2,0,0,3,99,9999,108,2282,12.46,99.00,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-10-08 00:57:29.693,1902.7672326767129
420061551442725,8379.240,18759.787,-9.7306,301.5640690,44.4593790,12.480123,0.516018,12.15,0.48,2416030.589443,7802.8810000,-6.7518,-10.2152,4.39,4060.9210000,383.0167000,14.01,0.267,0.0000920,9.49,0.0171670,14.5178,0.00,12.300627,0.105712,4.886106,-0.110515,0.440,143663284,ac,2866,656133,130,8192,1349388288,28,27,26,22,17,9,6,1,51,0,2124,2,0,0,6,99,9999,130,1894,12.27,0.18,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-10-08 02:08:47.875,1902.7673683369865
420061551442725,13513.799,10884.218,-10.1779,301.5642370,44.4583220,13.79423,0.249385,13.00,0.23,2416032.727259,11780.3400000,-7.3286,-10.4628,5.27,3841.7030000,488.5134000,17.83,0.465,0.0001340,8.82,0.0165500,9.1428,0.00,13.553862,0.17297,5.246749,-0.019689,0.784,143663284,ac,2883,376813,108,0,1349451776,40,36,31,25,20,12,11,5,99,0,1238,2,0,0,2,99,9999,108,3110,13.00,99.00,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-10-10 05:27:15.178,1902.773225367123
420061551442725,8112.866,18195.822,-11.3470,301.5644080,44.4561370,12.538149,0.344106,12.41,0.18,2416033.557592,34577.3500000,-7.8003,-11.4973,3.80,4006.0590000,793.0564000,-11.19,0.187,0.0002330,9.46,0.0171410,13.5170,0.00,13.148591,0.162995,3.229422,-0.276001,0.421,143663284,ac,2888,375441,130,0,1349451776,71,71,67,53,40,29,25,14,157,0,2073,2,0,0,5,99,9999,130,2420,12.41,99.00,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-10-11 01:22:55.949,1902.7755002520544
420061551442725,9658.846,12983.208,-10.3045,301.5653980,44.4589140,12.835587,0.312794,12.28,0.20,2416044.659383,13236.7800000,-7.3233,-10.9520,3.71,4220.4810000,611.9996000,31.02,0.428,0.0000980,9.12,0.0173410,4.2036,0.00,12.680107,0.149674,4.186164,-0.059891,0.643,143663284,ac,2920,196198,130,8192,1349386240,27,27,27,25,19,9,5,2,142,0,1477,2,0,0,1,99,9999,130,1900,12.28,99.00,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-10-22 03:49:30.691,1902.8059161178078
420061551442725,13501.288,10840.753,-10.9685,301.5647880,44.4576570,12.889517,0.183624,12.42,0.10,2416052.520847,24400.4400000,-8.2650,-11.1008,4.32,4280.0700000,1103.8120000,1.52,0.318,0.0001510,5.89,0.0110460,9.0265,0.00,13.554803,0.195299,4.824277,-0.001316,0.432,143663284,ac,2946,347520,108,0,1349453824,44,37,32,29,22,18,12,6,154,0,1238,2,0,0,2,99,9999,108,2282,12.34,0.17,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-10-30 00:30:01.181,1902.827454375343
420061551442725,7882.618,18872.857,-11.2461,301.5652140,44.4572780,12.535086,0.352483,12.42,0.18,2416061.515598,31508.8500000,-7.7442,-11.5969,5.44,3922.9270000,906.7078000,-63.37,0.247,0.0001800,10.90,0.0197090,14.7999,0.00,12.790052,0.202196,4.103391,-0.329189,0.451,143663284,ac,2978,354407,130,8192,1349386240,58,53,48,43,37,26,15,4,87,0,2122,2,0,0,6,99,9999,130,2420,12.42,99.00,301.564835,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-11-08 00:22:27.667,1902.8520975287672
420061551442725,13532.891,10865.860,-10.5471,301.5648300,44.4579080,13.079873,0.28696,12.47,0.19,2416082.447245,16551.2000000,-8.0600,-11.2971,5.89,4033.0710000,904.4088000,-25.42,0.302,0.0000880,5.87,0.0109930,9.1656,0.00,12.885626,0.209546,3.600022,0.156459,0.440,143663284,ac,3018,211319,108,8192,1349386240,25,21,19,19,12,9,8,4,80,0,1238,2,0,0,2,99,9999,108,2174,12.47,99.00,301.564834,44.457154,-11.6,-10.0,0,0,0.0007,0,1902-11-28 22:44:01.968,1902.909444506849
420061551442725,2778.509,11205.752,-11.0064,301.5646340,44.4563480,12.7569,0.297237,12.46,0.17,2416090.451362,25267.2600000,-8.1643,-11.3563,5.71,4177.0680000,1057.5200000,24.17,0.502,0.0001510,11.53,0.0213390,11.1709,0.00,12.922516,0.185974,3.096401,-0.195316,0.469,143663284,ac,3048,118947,98,8192,1349386240,47,43,38,33,20,12,5,2,90,0,1257,2,0,0,4,99,9999,98,2270,12.46,99.00,301.564894,44.457131,-11.6,-10.0,0,0,0.0007,0,1902-12-06 22:49:57.677,1902.9313735945202
420061551442725,13558.776,10784.259,-10.7549,301.5641660,44.4571050,13.254483,0.222469,12.62,0.13,2416108.459668,20043.2000000,-8.1843,-11.0132,3.50,3659.1660000,1120.9930000,20.65,0.215,0.0001260,4.90,0.0091740,9.1390,0.00,13.490068,0.232209,4.346635,0.028809,0.577,143663284,ac,3100,382504,108,0,1349451776,36,32,24,22,17,11,8,5,140,0,1238,2,0,0,2,99,9999,108,2696,12.62,99.00,301.564834,44.457153,-11.6,-10.0,0,0,0.0007,0,1902-12-24 23:01:55.315,1902.9807114191788
420061551442725,14811.866,11050.359,-9.9629,301.5603050,44.4551380,12.878703,0.418761,12.20,0.31,2416111.445832,9663.9240000,-7.8429,-10.2711,3.50,3807.0180000,882.7474000,43.94,0.469,0.0000480,6.38,0.0118000,11.4616,0.00,12.240866,0.22942,5.182101,0.096122,0.566,143663284,ac,3104,138902,108,8320,1349386240,14,14,13,12,10,8,5,3,99,0,1292,2,0,0,4,99,9999,108,1869,12.20,99.00,301.564834,44.457153,-11.6,-10.0,0,0,0.0007,0,1902-12-27 22:41:59.885,1902.9888926904114
420061551442725,2512.697,11369.359,-10.4955,301.5630050,44.4580870,13.178994,0.294286,12.74,0.28,2416323.763403,15783.5700000,-7.1606,-10.9994,6.37,4026.2080000,523.1487000,26.44,0.280,0.0001490,12.54,0.0228040,11.5461,0.00,13.270574,0.17047,6.588181,-0.014177,0.421,143663284,ac,3789,394327,99,8192,1349453824,46,45,39,31,26,21,16,8,193,0,1257,2,0,0,4,99,9999,99,2684,12.79,0.18,301.564891,44.457129,-11.6,-10.0,0,0,0.0007,0,1903-07-28 06:19:18.019,1903.570584665753
420061551442725,2072.499,10826.352,-10.2005,301.5642540,44.4567450,12.76291,0.285385,12.42,0.25,2416366.542002,12028.3000000,-7.3182,-10.8683,5.25,4199.0180000,568.9146000,56.27,0.285,0.0001050,9.38,0.0172790,12.5905,0.00,12.896091,0.208217,4.228607,-0.085405,0.403,143663284,ac,3906,235347,99,8192,1349386240,31,28,25,21,13,8,5,2,94,0,1205,2,0,0,5,99,9999,99,2162,12.42,99.00,301.564891,44.457129,-11.6,-10.0,0,0,0.0007,0,1903-09-09 01:00:28.973,1903.6877863068491
420061551442725,13773.499,10979.814,-9.6681,301.5655830,44.4570060,13.112368,0.368752,12.63,0.27,2416382.643705,7366.0890000,-7.1851,-10.1697,5.92,3919.2950000,421.0107000,-33.35,0.185,0.0000980,5.17,0.0096640,9.6068,0.00,12.938809,0.184616,4.603184,-0.019323,0.457,143663284,ac,3980,615918,108,8192,1349386240,29,27,24,19,16,13,8,4,214,0,1289,2,0,0,3,99,9999,108,2282,12.63,99.00,301.564831,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-09-25 03:26:56.112,1903.7319005616444
420061551442725,13577.850,10847.328,-9.9616,301.5659360,44.4579430,13.078064,0.43669,12.49,0.28,2416402.635140,9652.7870000,-7.2772,-11.0528,7.38,3940.9880000,532.4822000,-52.54,0.191,0.0000950,7.43,0.0138990,9.2483,0.00,12.676636,0.158202,4.718279,0.026224,0.531,143663284,ac,4040,424685,108,8192,1349386240,27,27,25,21,14,10,9,4,153,0,1239,2,0,0,3,99,9999,108,2174,12.49,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-10-15 03:14:36.096,1903.786671616438
420061551442725,13915.134,10698.339,-9.7985,301.5632370,44.4586860,12.662029,0.470378,12.12,0.64,2416407.656602,8306.0460000,-7.2155,-11.1727,7.47,3744.7290000,493.1110000,-17.17,0.505,0.0000970,10.15,0.0188990,9.7851,0.00,12.378878,0.181172,4.883916,-0.089627,0.613,143663284,ac,4060,511130,108,8320,1349386241,28,25,16,15,11,5,3,2,94,0,1239,2,0,0,3,99,9999,108,2174,12.12,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-10-20 03:45:30.413,1903.8004290465751
420061551442725,13549.952,10782.469,-9.3666,301.5622790,44.4566660,13.512169,0.487211,13.06,0.85,2416409.625088,5579.9660000,-7.3897,-9.5578,5.66,3888.0600000,485.9862000,-72.68,0.267,0.0000630,4.16,0.0077900,9.2095,0.00,13.117451,0.214051,4.113888,-0.109031,0.547,143663284,ac,4077,490654,108,8192,1349386240,18,18,15,12,10,7,5,4,95,0,1238,2,0,0,2,99,9999,108,2282,13.06,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-10-22 03:00:07.603,1903.8058221589047
420061551442725,13456.025,10995.164,-10.6152,301.5643590,44.4565920,13.206912,0.258921,12.79,0.24,2416415.573818,17622.2500000,-8.2542,-10.8370,3.50,3624.5040000,1125.9210000,-88.26,0.278,0.0000980,4.44,0.0083220,9.0139,0.00,13.674527,0.26929,4.558597,-0.095293,0.485,143663284,ac,4111,302330,108,0,1349451776,29,25,21,17,15,10,7,4,216,0,1288,2,0,0,2,99,9999,108,2696,12.79,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-10-28 01:46:17.875,1903.8221200493151
420061551442725,2656.862,10783.670,-10.8017,301.5636450,44.4569780,13.01208,0.270899,12.69,0.28,2416416.492443,20925.7800000,-8.0812,-10.9885,3.68,4243.6280000,955.3796000,1.35,0.172,0.0001190,6.49,0.0119770,11.3751,0.00,13.547799,0.182012,3.912179,-0.100475,0.412,143663284,ac,4116,197559,98,0,1349451776,35,31,30,25,21,16,12,6,237,0,1207,2,0,0,4,99,9999,98,2567,12.69,99.00,301.564890,44.457128,-11.6,-10.0,0,0,0.0007,0,1903-10-28 23:49:07.075,1903.8246368301368
420061551442725,2519.268,10914.046,-10.8600,301.5651430,44.4565040,12.594623,0.282,12.21,0.18,2416426.481996,22080.4800000,-7.8471,-11.0386,3.91,3857.9310000,866.4965000,13.50,0.028,0.0001330,8.02,0.0148080,11.7222,0.00,12.722469,0.155419,3.954739,-0.055678,0.423,143663284,ac,4171,297682,99,8192,1349453824,40,39,36,34,30,19,10,4,139,0,1207,2,0,0,4,99,9999,99,2168,12.24,0.18,301.564890,44.457128,-11.6,-10.0,0,0,0.0007,0,1903-11-07 23:34:04.454,1903.8520054684927
420061551442725,13698.783,10902.462,-10.0647,301.5687950,44.4553480,12.925814,0.435048,12.41,0.99,2416428.575126,10614.3300000,-7.6887,-10.9744,6.77,2743.7340000,695.1200000,-40.04,0.361,0.0000800,7.71,0.0144190,9.3816,0.00,12.515616,0.170957,4.182257,-0.077161,0.558,143663284,ac,4186,436539,108,8192,1349386240,23,22,21,13,10,7,4,2,123,0,1239,2,0,0,3,99,9999,108,2174,12.41,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-11-10 01:48:10.886,1903.8577400712334
420061551442725,2384.018,11052.460,-10.3353,301.5657410,44.4572100,13.055287,0.2956,12.62,0.22,2416433.471906,13618.4900000,-7.7441,-10.8285,4.95,4069.7990000,806.7446000,-76.79,0.311,0.0001020,6.81,0.0125700,11.8946,0.00,13.155329,0.193901,4.856344,-0.031842,0.428,143663284,ac,4209,698187,99,0,1349453824,30,24,22,15,12,9,5,2,188,0,1256,2,0,0,4,99,9999,99,2162,12.60,0.17,301.564890,44.457128,-11.6,-10.0,0,0,0.0007,0,1903-11-14 23:19:32.678,1903.8711559068488
420061551442725,7996.096,18607.062,-10.6271,301.5648110,44.4554890,12.658382,0.383554,12.58,0.21,2416444.453826,17817.9300000,-7.5627,-11.0695,5.69,4049.2660000,603.5078000,70.49,0.570,0.0001480,11.73,0.0212970,14.2960,0.00,12.642504,0.179175,4.375164,-0.376572,0.438,143663284,ac,4256,474662,130,8192,1349386240,45,41,31,29,20,15,6,2,78,0,2122,2,0,0,6,99,9999,130,2420,12.58,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-11-25 22:53:30.566,1903.9012433589041
420061551442725,13748.022,10897.454,-11.0599,301.5634100,44.4572050,13.092257,0.204143,12.53,0.20,2416444.497801,26543.7100000,-8.2605,-11.2864,5.15,3299.7050000,1068.2800000,-74.39,0.128,0.0001400,5.83,0.0108980,9.5639,0.00,13.52035,0.179722,3.354355,0.040385,0.493,143663284,ac,4257,276205,108,0,1349453824,40,39,35,32,23,18,15,8,323,0,1239,2,0,0,3,99,9999,108,2696,12.49,0.17,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-11-25 23:56:50.006,1903.9013638383556
420061551442725,13437.576,10920.843,-10.5977,301.5642360,44.4572710,13.409209,0.269442,12.68,0.33,2416462.520926,17341.2500000,-7.9055,-10.9322,5.47,3492.3590000,846.3738000,-83.95,0.363,0.0001160,6.50,0.0121850,8.9856,0.00,13.384926,0.202063,3.987975,0.037914,0.671,143663284,ac,4354,320992,108,0,1349451776,33,33,27,21,18,15,11,5,98,0,1238,2,0,0,2,99,9999,108,2696,12.68,99.00,301.564830,44.457151,-11.6,-10.0,0,0,0.0007,0,1903-12-14 00:30:08.006,1903.950742263014
420061551442725,8006.915,18457.174,-10.1330,301.5605860,44.4561350,12.438825,0.481931,12.17,0.57,2416617.795197,11303.2900000,-6.8883,-11.1070,6.83,4049.6600000,474.1430000,-61.85,0.564,0.0001240,11.20,0.0201990,13.9609,0.00,12.397714,0.168121,5.158033,-0.169422,0.433,143663284,ac,4913,773789,130,8192,1349388288,37,34,28,19,16,9,2,1,56,0,2122,2,0,0,6,99,9999,130,2420,12.30,0.16,301.564828,44.45715,-11.6,-10.0,0,0,0.0007,0,1904-05-17 07:05:05.021,1904.3751234890706
420061551442725,13988.359,10679.583,-9.4588,301.5641700,44.4579300,13.16956,0.493291,12.74,0.33,2416670.796575,6074.5450000,-7.5275,-10.0251,5.02,3461.8130000,619.4110000,-64.93,0.181,0.0000560,3.67,0.0068410,10.0309,0.00,12.744376,0.164166,3.829798,-0.011236,0.412,143663284,ac,5043,455035,108,8192,1349386240,16,16,12,10,7,6,4,2,170,0,1240,2,0,0,3,99,9999,108,2174,12.74,99.00,301.564827,44.457149,-11.6,-10.0,0,0,0.0007,0,1904-07-09 07:07:04.080,1904.5199359972678
420061551442725,2374.185,10499.768,-10.3948,301.5666740,44.4563730,12.837147,0.295001,12.51,0.34,2416723.607232,14385.9300000,-7.3630,-10.7223,3.50,4130.0100000,651.4298000,32.31,0.319,0.0001150,10.55,0.0191060,11.8829,0.00,12.966915,0.173422,6.928291,-0.094211,0.399,143663284,ac,5207,401960,98,8192,1349388290,34,31,23,17,13,9,3,1,180,0,1156,2,0,0,4,99,9999,98,2149,12.54,0.12,301.564886,44.457126,-11.6,-10.0,0,0,0.0007,0,1904-08-31 02:34:24.845,1904.6642274098367
420061551442725,13899.259,10612.909,-10.4259,301.5657050,44.4576580,12.76242,0.306166,12.32,0.30,2416724.642232,14803.2800000,-7.8381,-10.6681,5.35,3603.6730000,753.2542000,88.55,0.275,0.0001150,5.86,0.0109380,9.8783,0.00,12.94741,0.188728,4.782838,0.019393,0.408,143663284,ac,5213,370495,108,0,1349451778,34,32,28,24,12,11,8,5,167,0,1239,2,0,0,3,99,9999,108,2282,12.32,99.00,301.564826,44.457149,-11.6,-10.0,0,0,0.0007,0,1904-09-01 03:24:48.845,1904.6670552786882
420061551442725,13512.748,10915.752,-9.6394,301.5633140,44.4582440,13.357119,0.40892,12.88,0.52,2416752.614989,7173.7340000,-7.4078,-10.8009,6.92,3143.1240000,596.2746000,-15.41,0.411,0.0000560,6.73,0.0125860,9.0346,0.00,12.93281,0.222581,4.00448,0.011045,0.441,143663284,ac,5294,271164,108,8192,1349386242,16,15,12,11,11,9,5,2,84,0,1238,2,0,0,2,99,9999,108,2282,12.88,99.00,301.564826,44.457149,-11.6,-10.0,0,0,0.0007,0,1904-09-29 02:45:35.050,1904.7434835765025
420061551442725,13721.585,10383.266,-10.5077,301.5641230,44.4556450,13.05683,0.25232,12.52,0.22,2416761.640656,15961.9800000,-7.5422,-10.7558,4.45,3213.9230000,631.6551000,4.75,0.291,0.0001400,7.05,0.0131930,9.5906,0.00,13.020789,0.156147,4.501601,-0.0054,0.507,143663284,ac,5346,453796,108,0,1349451776,41,40,37,31,24,18,12,7,195,0,1189,2,0,0,3,99,9999,108,2678,12.52,99.00,301.564826,44.457149,-11.6,-10.0,0,0,0.0007,0,1904-10-08 03:22:32.678,1904.7681438688526
420061551442725,2655.731,10632.426,-10.6899,301.5651840,44.4594230,12.904566,0.260573,12.44,0.21,2416769.585607,18877.5800000,-7.4584,-11.0726,6.00,4089.1830000,632.0045000,-3.45,0.343,0.0001740,9.26,0.0170960,11.3955,0.00,12.948737,0.16033,4.475681,-0.028358,0.459,143663284,ac,5365,372527,99,0,1349451776,53,51,46,41,31,22,13,4,137,0,1207,2,0,0,4,99,9999,99,2263,12.44,99.00,301.564886,44.457125,-11.6,-10.0,0,0,0.0007,0,1904-10-16 02:03:16.445,1904.7898513852463
420061551442725,13642.438,10611.253,-11.4826,301.5645310,44.4568560,12.795472,0.166187,12.38,0.10,2416793.553297,39177.2500000,-8.2256,-11.7371,5.08,3179.7350000,1354.8780000,74.91,0.426,0.0002340,7.91,0.0147900,9.2995,0.00,13.924839,0.173835,3.649642,-0.126953,0.507,143663284,ac,5494,401163,108,0,1349453824,69,61,56,41,31,22,15,7,198,0,1238,2,0,0,2,99,9999,108,2282,12.32,0.14,301.564826,44.457148,-11.6,-10.0,0,0,0.0007,0,1904-11-09 01:16:44.861,1904.8553368770492
420061551442725,8316.250,18090.605,-10.3554,301.5674600,44.4570100,12.900207,0.330352,12.56,0.32,2416817.470041,13872.9200000,-7.3970,-11.0067,6.90,4114.3160000,537.3487000,5.31,0.474,0.0001290,10.58,0.0192200,13.2888,0.00,12.605466,0.138598,4.65884,-0.135314,0.481,143663284,ac,5649,540091,130,8192,1349386240,39,38,33,31,26,19,11,9,57,0,2073,2,0,0,5,99,9999,130,2420,12.56,99.00,301.564825,44.457148,-11.6,-10.0,0,0,0.0007,0,1904-12-02 23:16:51.542,1904.9206831721306
