REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex,isodate,decimalyear
420061551442725,3336.126,12925.259,-13.3543,301.5650740,44.4571610,12.778145,0.148823,12.27,0.10,2412727.547286,219650.1000000,-11.9840,-13.4044,4.77,3535.6310000,2926.2810000,84.70,0.397,0.0000410,12.24,0.0060940,2.8664,0.00,14.358163,0.154824,1.707998,0.082618,0.399,143663284,i,9512,988064,98,0,1349451776,168,158,139,121,93,67,41,26,53,0,1459,19,0,0,3,99,9999,98,1028,12.27,99.00,301.564936,44.457156,-11.6,-10.0,0,0,0.0007,0,1893-09-21 01:08:05.510,1893.7206774958906
420061551442725,6473.789,5690.873,-12.2257,301.5649850,44.4570630,12.923947,0.236001,12.53,0.14,2412993.612858,77676.9800000,-10.9432,-12.4226,3.77,4802.9900000,1266.6720000,61.30,0.309,0.0000260,12.42,0.0061810,2.8582,0.00,14.061006,0.160469,1.896915,-0.235547,0.612,143663284,i,11180,175073,98,0,1349451776,103,95,86,74,63,46,34,15,40,0,618,19,0,0,4,99,9999,98,861,12.53,99.00,301.564932,44.457154,-11.6,-10.0,0,0,0.0007,0,1894-06-14 02:42:30.931,1894.4496242684938
420061551442725,3938.831,6102.294,-12.9505,301.5650360,44.4574490,12.913048,0.154893,12.36,0.09,2413051.560716,151432.2000000,-11.2900,-12.9896,3.50,3506.6640000,1955.6980000,46.58,0.504,0.0000380,19.17,0.0095340,3.4101,0.00,12.942376,0.098139,0.950361,0.094144,0.433,143663284,i,11325,226216,98,128,1349451776,154,148,127,112,95,80,65,16,59,0,661,19,0,0,5,99,9999,98,877,12.36,99.00,301.564932,44.457154,-11.6,-10.0,0,0,0.0007,0,1894-08-11 01:27:25.862,1894.6083855232876
420061551442725,11647.676,15091.497,-12.8132,301.5648230,44.4573030,12.868128,0.14303,12.31,0.06,2413405.753393,133443.5000000,-11.6803,-12.8719,3.60,3600.7130000,2182.4060000,-53.99,0.267,0.0000320,8.83,0.0043940,2.5222,0.00,14.081997,0.140548,1.365653,0.135308,0.421,143663284,i,13143,405392,98,128,1349451776,129,121,105,89,76,59,46,28,59,0,1733,19,0,0,3,99,9999,98,1095,12.31,99.00,301.564927,44.457151,-11.6,-10.0,0,0,0.0007,0,1895-07-31 06:04:53.155,1895.578776419178
420061551442725,4296.764,5248.257,-12.9963,301.5649280,44.4573660,13.007715,0.235127,12.41,0.15,2413408.683246,157943.0000000,-11.4240,-13.0666,3.50,5943.1250000,1643.9450000,35.45,0.227,0.0000370,13.72,0.0068230,3.6139,0.00,13.992533,0.175355,1.147861,0.163707,0.399,143663284,i,13161,124821,103,128,1349454848,148,140,131,115,93,78,51,28,43,0,562,19,0,0,5,99,9999,103,460,12.37,0.11,301.564927,44.457151,-11.6,-10.0,0,0,0.0007,0,1895-08-03 04:23:52.454,1895.5868034136993
420061551442725,4501.999,4619.051,-12.7467,301.5648240,44.4573050,13.051174,0.17809,12.37,0.11,2413436.639280,125506.0000000,-10.8931,-12.8209,3.50,6036.8450000,1158.6470000,53.48,0.316,0.0000480,15.98,0.0079460,3.7952,0.00,12.945284,0.181623,0.841973,0.235343,0.406,143663284,i,13301,113767,103,128,1349453824,192,182,164,142,117,93,67,44,59,0,512,19,0,0,6,99,9999,103,845,12.41,0.12,301.564927,44.457151,-11.6,-10.0,0,0,0.0007,0,1895-08-31 03:20:33.792,1895.6633952876707
420061551442725,4745.418,4845.973,-12.3713,301.5644460,44.4574520,12.83312,0.14819,12.37,0.12,2413436.656940,88825.6600000,-10.9997,-12.4876,3.96,3933.4470000,1375.8230000,21.94,0.145,0.0000300,12.72,0.0063240,3.6348,0.00,13.508187,0.179978,1.453496,0.012063,0.414,143663284,i,13302,95122,103,128,1349451776,120,115,101,82,66,51,27,11,91,0,563,19,0,0,5,99,9999,103,859,12.37,99.00,301.564927,44.457151,-11.6,-10.0,0,0,0.0007,0,1895-08-31 03:45:59.616,1895.6634436712332
420061551442725,4363.810,15253.688,-12.8516,301.5648370,44.4569820,12.781419,0.224994,12.13,0.13,2413438.624443,138239.5000000,-11.4966,-12.9532,3.50,4485.6540000,1860.4840000,-0.41,0.149,0.0000430,9.35,0.0046510,3.0354,0.00,13.501812,0.133706,1.462359,0.20658,0.403,143663284,i,13317,660306,98,128,1349451776,167,143,125,107,87,63,45,24,44,0,1712,19,0,0,4,99,9999,98,1087,12.13,99.00,301.564927,44.457151,-11.6,-10.0,0,0,0.0007,0,1895-09-02 02:59:11.875,1895.6688340904116
420061551442725,4344.639,5080.495,-12.6251,301.5644040,44.4572090,12.774764,0.166231,12.22,0.12,2413468.526551,112207.7000000,-10.9558,-12.7281,3.50,5065.3210000,1163.0570000,57.71,0.389,0.0000420,17.93,0.0089160,3.6522,0.00,13.973517,0.128184,1.419327,0.110809,0.400,143663284,i,13578,173171,103,128,1349451776,168,160,148,120,105,82,63,29,30,0,562,19,0,0,5,99,9999,103,460,12.22,99.00,301.564927,44.457151,-11.6,-10.0,0,0,0.0007,0,1895-10-02 00:38:14.006,1895.7507576739722
420061551442725,4753.324,5358.157,-11.8516,301.5648180,44.4572110,12.685838,0.207096,12.22,0.13,2413503.532722,55036.2000000,-10.6451,-12.1318,3.50,3194.0200000,1229.3050000,51.11,0.307,0.0000210,16.15,0.0080330,3.4205,0.00,12.767408,0.133733,1.639644,-0.031223,0.467,143663284,i,13780,105111,103,128,1349451776,81,73,64,51,31,20,9,3,32,0,613,19,0,0,5,99,9999,103,460,12.22,99.00,301.564926,44.45715,-11.6,-10.0,0,0,0.0007,0,1895-11-06 00:47:07.181,1895.846664991781
420061551442725,6353.501,3540.282,-13.5910,301.5652250,44.4571210,13.192316,0.136439,12.51,0.10,2413614.909871,273149.7000000,-11.3609,-13.5390,3.50,3779.3020000,1767.3170000,69.18,0.514,0.0000800,26.99,0.0134150,3.8906,0.00,14.106877,0.193481,1.122664,0.012189,0.604,143663284,i,14520,114835,103,128,1349453824,324,316,279,231,198,153,114,59,70,0,418,19,0,0,6,99,9999,103,823,12.46,0.09,301.564925,44.457149,-11.6,-10.0,0,0,0.0007,0,1896-02-25 09:50:12.854,1896.1513930901635
420061551442725,6155.562,3568.414,-13.5033,301.5649500,44.4573890,13.081768,0.201325,12.52,0.14,2413643.810193,251944.6000000,-11.3691,-13.5761,3.50,4290.8260000,1823.5330000,52.72,0.061,0.0000640,16.14,0.0080290,3.9032,0.00,13.218955,0.276581,1.780549,-0.146991,0.674,143663284,i,14711,112805,103,128,1349453824,256,234,201,170,142,114,74,15,65,0,417,19,0,0,6,99,9999,103,823,12.43,0.14,301.564924,44.457149,-11.6,-10.0,0,0,0.0007,0,1896-03-25 07:26:40.675,1896.230355718579
420061551442725,8998.522,5518.838,-12.9688,301.5649320,44.4573710,12.749188,0.132927,12.32,0.09,2413769.670890,154001.5000000,-11.6753,-13.0634,3.50,3719.3420000,2548.3420000,86.10,0.354,0.0000280,11.87,0.0059040,2.7222,0.00,14.240909,0.119176,1.186774,0.040976,0.399,143663284,i,15539,90215,98,128,1349451776,112,108,98,84,74,58,34,12,55,0,625,19,0,0,3,99,9999,98,465,12.32,99.00,301.564923,44.457148,-11.6,-10.0,0,0,0.0007,0,1896-07-29 04:06:04.896,1896.574237404372
420061551442725,5737.988,5533.480,-12.7053,301.5648260,44.4573550,12.969192,0.163019,12.39,0.12,2413823.658366,120812.4000000,-11.2702,-12.7887,3.50,3909.2740000,1704.6970000,63.53,0.510,0.0000300,17.39,0.0086530,3.0869,0.00,13.613071,0.181722,1.388657,0.117855,0.468,143663284,i,15963,80804,98,128,1349451776,122,114,106,96,75,57,41,12,75,0,616,19,0,0,4,99,9999,98,461,12.39,99.00,301.564922,44.457148,-11.6,-10.0,0,0,0.0007,0,1896-09-21 03:48:02.822,1896.7217441693983
420061551442725,4717.294,15459.851,-11.7578,301.5651720,44.4571310,13.004831,0.220233,12.26,0.08,2414150.777541,50477.8000000,-10.3397,-11.8960,3.50,6634.9330000,672.4150000,-59.89,0.233,0.0000330,12.06,0.0060000,3.0030,0.00,12.48349,0.220816,1.349176,0.261034,0.487,143663284,i,18540,679952,98,8192,1349386240,130,117,105,88,71,52,28,11,35,0,1763,19,0,0,4,99,9999,98,1087,12.26,99.00,301.564918,44.457145,-11.6,-10.0,0,0,0.0007,0,1897-08-14 06:39:39.542,1897.6171987424655
420061551442725,4717.866,5785.801,-13.3135,301.5648710,44.4571570,12.791563,0.116627,12.21,0.10,2414154.735448,211542.1000000,-11.6439,-13.3164,3.50,3828.9760000,2401.4620000,55.69,0.418,0.0000430,17.91,0.0089090,3.2592,0.00,14.585377,0.118946,1.294534,0.106537,0.448,143663284,i,18557,90643,98,128,1349451776,175,164,149,122,100,84,63,37,35,0,663,19,0,0,4,99,9999,98,479,12.21,99.00,301.564918,44.457145,-11.6,-10.0,0,0,0.0007,0,1897-08-18 05:39:02.707,1897.6280423232877
420061551442725,11728.946,5511.822,-12.2319,301.5649810,44.4570150,12.901399,0.152914,12.35,0.08,2414187.705073,78119.7700000,-10.8822,-12.3085,3.50,3910.5880000,1188.0620000,-58.95,0.134,0.0000470,9.32,0.0046370,3.1016,0.00,14.263281,0.10933,1.66305,0.013233,0.539,143663284,i,18942,406817,98,0,1349453824,190,171,135,115,89,67,42,18,79,0,633,19,0,0,4,99,9999,98,488,12.31,0.06,301.564918,44.457145,-11.6,-10.0,0,0,0.0007,0,1897-09-20 04:55:18.307,1897.7183700630135
420061551442725,8156.054,5615.368,-12.2046,301.5652370,44.4574000,13.120704,0.130012,12.29,0.11,2414291.468485,76182.2700000,-10.9998,-12.4446,4.65,3937.7840000,1337.7990000,78.33,0.435,0.0000270,14.32,0.0071300,2.6856,0.00,13.759034,0.120843,1.296734,0.130536,0.688,143663284,i,19873,71791,98,128,1349453824,106,96,86,73,55,40,26,10,38,0,623,19,0,0,3,99,9999,98,465,12.28,0.09,301.564916,44.457144,-11.6,-10.0,0,0,0.0007,0,1898-01-01 23:14:37.104,1898.002653383562
420061551442725,8260.032,5199.171,-12.1921,301.5649120,44.4573030,13.160683,0.191916,12.33,0.10,2414303.444060,75304.7600000,-11.1064,-12.2978,3.50,4123.7250000,1468.2010000,77.62,0.450,0.0000250,11.96,0.0059550,2.8896,0.00,13.473714,0.145048,0.996284,0.126884,0.723,143663284,i,20032,97732,103,128,1349451776,99,87,75,64,46,35,23,12,41,0,573,19,0,0,4,99,9999,103,465,12.33,99.00,301.564916,44.457144,-11.6,-10.0,0,0,0.0007,0,1898-01-13 22:39:26.784,1898.0354631780826
420061551442725,11449.051,5388.315,-12.5123,301.5648960,44.4572260,12.840257,0.17367,12.28,0.07,2414478.831631,101142.8000000,-11.3262,-12.6288,3.50,4455.2940000,1773.7260000,-64.66,0.288,0.0000260,10.94,0.0054450,3.1024,0.00,13.719226,0.161704,0.993482,0.149002,0.433,143663284,i,20994,94254,98,128,1349453824,102,95,84,71,59,48,35,10,57,0,632,19,0,0,4,99,9999,98,468,12.24,0.10,301.564914,44.457143,-11.6,-10.0,0,0,0.0007,0,1898-07-08 07:57:32.918,1898.5159770712332
420061551442725,8864.670,5180.644,-12.3218,301.5648350,44.4571940,12.447793,0.228856,12.28,0.12,2414560.540305,84866.5400000,-11.1068,-12.4132,3.62,3990.0230000,1499.0830000,86.97,0.440,0.0000260,12.29,0.0061160,2.8882,0.00,13.427779,0.140905,1.230753,-0.27748,0.400,143663284,i,21242,97441,98,0,1349451776,107,101,86,75,61,47,31,13,31,0,575,19,0,0,4,99,9999,98,465,12.28,99.00,301.564913,44.457142,-11.6,-10.0,0,0,0.0007,0,1898-09-28 00:58:02.352,1898.7398364520543
420061551442725,5647.198,13828.489,-13.3705,301.5648270,44.4572890,12.887478,0.201349,12.25,0.15,2414768.841839,222946.2000000,-12.0296,-13.4713,3.50,3912.0770000,2986.8270000,78.89,0.179,0.0000430,9.41,0.0046880,2.1001,0.00,15.387026,0.120686,1.288346,0.209158,0.446,143663284,i,22770,304155,98,128,1349451776,172,157,137,110,94,65,47,28,202,0,1566,19,0,0,2,99,9999,98,1050,12.25,99.00,301.564911,44.457141,-11.6,-10.0,0,0,0.0007,0,1899-04-24 08:12:14.890,1899.3105255863018
420061551442725,12477.223,13948.882,-12.6984,301.5651180,44.4571860,12.685351,0.12544,12.22,0.07,2414798.797986,120050.8000000,-11.6344,-12.7408,3.50,4141.0380000,2223.8120000,85.58,0.192,0.0000290,8.58,0.0042730,2.3958,0.00,14.637822,0.112878,1.05701,0.074075,0.417,143663284,i,22898,129143,98,128,1349453824,116,109,92,78,66,48,35,16,82,0,1585,19,0,0,2,99,9999,98,659,12.17,0.07,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-05-24 07:09:05.990,1899.3925972219174
420061551442725,9234.514,8575.066,-12.4617,301.5649950,44.4572720,12.964903,0.129137,12.31,0.12,2414809.664199,96536.8800000,-11.4305,-12.5296,3.50,4125.9570000,2236.2870000,-37.35,0.161,0.0000370,7.38,0.0036800,1.2269,0.00,14.545422,0.118721,1.507664,0.116236,0.550,143663284,i,22981,179182,103,128,1349451776,150,132,97,65,44,32,21,9,110,0,976,19,0,0,1,99,9999,103,941,12.31,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 03:56:26.794,1899.4223676684937
420061551442725,12560.535,3947.561,-12.5043,301.5647210,44.4572710,12.844748,0.153865,12.30,99.00,2414809.706793,100392.7000000,-10.7136,-12.6684,3.73,3775.3910000,1139.5260000,-55.03,0.326,0.0000440,16.80,0.0083480,3.9929,0.00,13.320729,0.087146,1.315244,0.062016,0.475,143663284,i,22982,59148,98,4224,1349451776,179,164,147,120,96,62,29,8,65,0,436,19,0,0,6,99,9999,98,434,12.30,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 04:57:46.915,1899.4224843643835
420061551442725,11832.676,4542.786,-13.1630,301.5652040,44.4573180,12.707818,0.135988,12.26,0.08,2414809.820029,184167.2000000,-11.6617,-13.1541,3.50,3345.4820000,2254.4040000,53.32,0.317,0.0000530,11.51,0.0057260,3.5550,0.00,14.894378,0.179947,1.812793,0.043427,0.399,143663284,i,22986,282267,98,128,1349453824,209,190,163,134,105,85,60,26,109,0,533,19,0,0,5,99,9999,98,469,12.18,0.08,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 07:40:50.506,1899.4227945999994
420061551442725,11794.633,4914.069,-11.5316,301.5653460,44.4572290,12.450939,0.216201,12.16,0.21,2414809.838037,40988.2000000,-10.6304,-11.9043,3.50,3409.6980000,1284.3430000,62.73,0.375,0.0000120,12.79,0.0063650,3.3917,0.00,12.759191,0.160449,1.045706,-0.072715,0.398,143663284,i,22987,43220,98,128,1349451776,49,47,43,32,25,11,6,4,42,0,583,19,0,0,4,99,9999,98,-1,12.16,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-04 08:06:46.397,1899.4228439369865
420061551442725,13393.791,4271.819,-12.4802,301.5640370,44.4577710,13.353982,0.226348,12.59,0.24,2414814.584615,98193.0700000,-11.0735,-12.8529,3.50,3273.8910000,1600.9930000,-73.36,0.322,0.0000320,18.50,0.0091920,4.0616,0.00,13.575414,0.20317,2.424658,0.017906,0.774,143663284,i,22995,82877,98,128,1349453826,129,112,92,70,52,24,14,6,54,0,488,19,0,0,6,99,9999,98,451,12.50,0.20,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:01:50.736,1899.435848260274
420061551442725,12755.854,3950.745,-13.1068,301.5653480,44.4573490,12.944229,0.130042,12.21,0.11,2414814.604007,174872.2000000,-11.0645,-13.1344,3.50,4013.7770000,1541.8350000,5.07,0.202,0.0000580,16.79,0.0083430,4.0274,0.00,12.773813,0.097046,2.554273,0.026375,0.690,143663284,i,22997,100015,98,128,1349451776,237,207,173,141,118,94,60,15,42,0,436,19,0,0,6,99,9999,98,432,12.21,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:29:46.205,1899.4359013890414
420061551442725,12656.366,3979.099,-12.2972,301.5635630,44.4574490,13.071495,0.260521,12.44,0.24,2414814.614049,82960.0000000,-10.8572,-12.5394,3.50,3776.9090000,1399.7530000,3.84,0.321,0.0000300,17.64,0.0087670,4.0021,0.00,13.438137,0.173431,2.220571,-0.039236,0.651,143663284,i,22998,91271,98,128,1349453826,120,110,95,78,54,38,8,6,51,0,486,19,0,0,6,99,9999,98,415,12.36,0.18,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:44:13.834,1899.4359289013705
420061551442725,12977.664,3912.473,-12.8425,301.5648280,44.4566020,12.829874,0.129639,12.26,0.14,2414814.621667,137083.0000000,-10.7389,-12.9723,3.50,3539.3750000,1017.9780000,37.15,0.421,0.0000700,19.54,0.0097110,4.1004,0.00,13.625876,0.104253,1.643409,-0.050359,0.627,143663284,i,22999,143567,98,128,1349453824,277,241,201,179,143,117,73,18,31,0,437,19,0,0,7,99,9999,98,432,12.21,0.10,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 02:55:12.029,1899.4359497726027
420061551442725,12701.304,3910.986,-13.1930,301.5650160,44.4576010,12.883753,0.14613,12.30,0.06,2414814.690232,189325.8000000,-11.3953,-13.1768,3.50,3616.3570000,1826.2410000,16.52,0.361,0.0000490,16.80,0.0083470,4.0327,0.00,14.0599,0.133683,1.957395,0.06492,0.480,143663284,i,23003,71170,98,128,1349451776,197,179,160,142,119,102,66,22,34,0,436,19,0,0,6,99,9999,98,432,12.30,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 04:33:56.045,1899.4361376219174
420061551442725,12712.753,4069.724,-13.4097,301.5651430,44.4574260,12.736608,0.124878,12.23,0.07,2414814.758451,231132.6000000,-11.3601,-13.4958,3.86,3739.5090000,1993.4440000,17.17,0.268,0.0000690,15.80,0.0078490,3.9777,0.00,14.404976,0.093148,1.538021,0.057946,0.415,143663284,i,23008,66776,98,128,1349451776,276,256,219,189,157,119,81,29,62,0,486,19,0,0,6,99,9999,98,451,12.23,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 06:12:10.166,1899.4363245232873
420061551442725,11995.295,4643.488,-13.1232,301.5650130,44.4574900,12.691214,0.148627,12.27,0.10,2414814.827016,177526.2000000,-11.5640,-13.1091,3.50,3152.3410000,2172.6560000,44.68,0.145,0.0000490,11.09,0.0055130,3.5458,0.00,14.466603,0.1245,1.752525,0.016756,0.398,143663284,i,23010,302977,98,128,1349453824,201,187,162,134,106,80,58,32,72,0,534,19,0,0,5,99,9999,98,450,12.23,0.09,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-09 07:50:54.182,1899.4365123726031
420061551442725,10897.396,6797.047,-10.3735,301.5645170,44.4570320,12.55729,0.367419,12.15,0.18,2414823.713106,14106.4300000,-10.0382,-10.7848,4.73,3451.2290000,657.2650000,-42.00,0.020,0.0000070,9.17,0.0045690,2.3433,0.00,12.477303,0.132494,1.030923,0.023224,0.429,143663284,i,23044,121712,98,8320,1349386240,32,30,27,25,15,8,7,6,42,0,781,19,0,0,3,99,9999,98,-1,12.15,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-18 05:06:52.358,1899.460857824657
420061551442725,9434.048,3789.809,-13.0393,301.5649860,44.4571930,12.723059,0.201189,12.22,0.08,2414825.744425,164325.9000000,-11.3083,-13.1633,3.50,3872.1990000,1743.8160000,-0.89,0.325,0.0000480,13.89,0.0069070,3.5957,0.00,14.147304,0.139534,1.320509,0.103208,0.408,143663284,i,23061,56423,98,128,1349451776,191,173,154,132,110,88,48,19,42,0,426,19,0,0,5,99,9999,98,428,12.22,99.00,301.564910,44.45714,-11.6,-10.0,0,0,0.0007,0,1899-06-20 05:51:58.320,1899.4664230821923
420061551442725,10849.211,6001.711,-11.6957,301.5646660,44.4570500,12.674123,0.454881,12.36,0.21,2414832.644525,47673.1200000,-10.6745,-11.6500,3.50,5111.9280000,1060.8300000,33.05,0.326,0.0000210,10.92,0.0054320,2.6900,0.00,13.674136,0.196006,1.692222,-0.135912,0.475,143663284,i,23080,133911,115,128,1349453824,83,78,68,56,37,25,11,4,90,0,681,19,0,0,3,99,9999,115,486,12.28,0.15,301.564850,44.457163,-11.6,-10.0,0,0,0.0007,0,1899-06-27 03:28:06.960,1899.4853274657532
